Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDRNT2S_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJH_Percentile,PWDRVJS_Percentile,PWDSCH_Percentile,PWDSCS_Percentile,TFWS_Percentile
627819110,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,,,,,,,,,,,,,,,,,101103,,,71988,,,,,,112327,,,,,,91314,,,,,,67986,,,,,,121045,,,45709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3331437,,,56.7650587,,,,,,16.0971905,,,,,,39.4227966,,,,,,59.5292331,,,,,,3.1915928,,,74.5106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627819110,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,,,,,,,,,,,,109552,,,61452,,,75653,,,101083,,,58223,,,111900,,,,,,66390,,,,,,,,,,,,77185,,,35140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8474395,,,64.0609282,,,53.8866742,,,29.3331437,,,66.4465439,,,16.7412669,,,,,,60.7344231,,,,,,,,,,,,52.2301039,,,80.8718313,,,,,,,,,,,,,,,,,,,,,,,,,,,
627819110,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,,,,,,,,,,86982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45405,,,,,,,,,,43.3167495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7453210
627821910,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Robotics and Automation,,,,,,,,,,,,,,43883,,,,,,58944,,,39323,,,49111,,,,,,,,,,,,,,,,,,62861,,,20673,,,109527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6487214,,,,,,66.2117981,,,78.3504176,,,72.6414198,,,,,,,,,,,,,,,,,,63.5478045,,,88.8543387,,,19.8474395,,,,,,,,,,,,,,,,,,,,,,,,,
627821910,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Robotics and Automation,,,,,,,,,,,,,,,,,,,,,35993,,,8780,,,53533,,,,,,,,,,,,,,,,,,,,,32458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4540499,,,95.2051835,,,69.5290454,,,,,,,,,,,,,,,,,,,,,82.4069575,,,,,,,,,,,,,,,,,,,,,,,,,,,
627821910,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Robotics and Automation,,,,,,,,,,38246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20005,,,,,,,,,,79.1656813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2369593
627824510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,7770,,,9855,,,9833,,,8947,,,7351,,,20254,,,58145,,,15597,,,,,,8606,,,,,,10244,,,8308,,,21596,,,86432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7384206,,,94.6495249,,,94.6506656,,,95.1149971,,,95.9521261,,,89.0824170,,,66.4465439,,,91.5862730,,,,,,95.2996920,,,,,,94.4417452,,,95.4560530,,,88.3304859,,,44.6471616,,,,,,,,,,,,,,,,,,,,,,
627824510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6995083,,,,,,,,,,,,
627824510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,,10705,,,7574,,,10668,,,6815,,,6408,,,8929,,,27068,,,11572,,,,,,,,,,,,8097,,,7671,,,19836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2082563,,,95.8135747,,,94.2133903,,,96.2092924,,,96.4475079,,,95.1190305,,,85.4043578,,,93.7421047,,,,,,,,,,,,95.5682731,,,95.7744481,,,89.3887863,,,,,,,,,,,,,,,,,,,,,,,,
627824510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Computer Engineering,,14565,,,,15844,33586,,,6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386,,92.2067826,,,,91.4874509,81.7575556,,,96.1919816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9513636
627829310,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,,,,,,,,,,,,,,66540,,,71339,,,73556,,,53095,,,83818,,,89747,,,,,,,,,,,,,,,88149,,,53343,,,111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6284658,,,57.0638559,,,55.2181517,,,69.7082914,,,46.4456321,,,41.4815869,,,,,,,,,,,,,,,42.7946749,,,69.6045087,,,17.4354552,,,,,,,,,,,,,,,,,,,,,,,,,
627829310,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,,,,,,,,,,,52183,,,,,,,,,,,,,,,,,,,,,45944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8665527,,,,,,,,,,,,,,,,,,,,,74.3640850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627829310,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,37868,,,34096,,,41522,,,,,,,,,,,,,,,,,,39712,,,32941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4729608,,,81.4293860,,,77.0666918,,,,,,,,,,,,,,,,,,78.2814198,,,82.1909278,,,,,,,,,,,,,,,,,,,,,,,,,,,
627829310,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,,73035,,,,,,,,38075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23445,,55.2570590,,,,,,,,79.2815054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4167744
627837210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,32637,,,33954,,,23657,,,19812,,,16045,,,38161,,,,,,49843,,,,,,,,,,,,18444,,,17008,,,45588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3877908,,,81.5143923,,,87.2542051,,,89.3887863,,,91.3297266,,,79.2815054,,,,,,71.9798416,,,,,,,,,,,,90.0256605,,,90.8511759,,,74.5211181,,,,,,,,,,,,,,,,,,,,,,,,,
627837210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,14747,,,14642,,,24724,,,,,,32225,,,,,,,,,,,,16641,,,15729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0273348,,,92.1444652,,,86.5823024,,,,,,82.4407997,,,,,,,,,,,,91.0466821,,,91.5409302,,,,,,,,,,,,,,,,,,,,,,,,,,,
627837210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,25066,,,,,,,,15577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11187,,86.5103056,,,,,,,,91.5890515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9573805
627850710,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,,,,,,,,,,,,,,113287,,,102774,,,108492,,,93632,,,,,,,,,109149,,,,,,,,,,,,,,,57139,,,112850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7866072,,,28.1605922,,,21.2317049,,,37.5478565,,,,,,,,,20.2327920,,,,,,,,,,,,,,,67.2875491,,,15.1013848,,,,,,,,,,,,,,,,,,,,,,,,,
627850710,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,,,,,,,,,,,78260,,,,,,,,,102038,,,,,,,,,,,,,,,,,,,,,,,,108084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2600953,,,,,,,,,28.6995083,,,,,,,,,,,,,,,,,,,,,,,,21.5067519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627850710,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,,,,,,,,,,,,,,,104197,,,,,,85031,,,68839,,,87957,,,,,,,,,,,,,,,,,,97022,,,49499,,,64085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8381109,,,,,,45.6704109,,,59.0639291,,,42.8034319,,,,,,,,,,,,,,,,,,34.1210946,,,72.4718017,,,62.3799839,,,,,,,,,,,,,,,,,,,,,,,,
627850710,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,,,,,,,,,,88333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31145,,,,,,,,,,42.7946749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2284916
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,62567,,,82121,,,78907,,,89375,,,53774,,,101318,,,,,,119694,,,,,,,,,,,,,,,67109,,,106401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7147595,,,48.2193247,,,51.1072039,,,41.9139826,,,69.3871747,,,29.2342823,,,,,,5.3930618,,,,,,,,,,,,,,,60.3415559,,,23.2238494,,,,,,,,,,,,,,,,,,,,,,,,,
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7695520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,60319,,,45657,,,52681,,,54902,,,44096,,,80472,,,66670,,,,,,,,,,,,,,,74475,,,66708,,,67141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2400587,,,74.5211181,,,70.2135829,,,68.7024004,,,75.6049358,,,49.4442605,,,60.6284658,,,,,,,,,,,,,,,54.1780657,,,60.6284658,,,60.0860804,,,,,,,,,,,,,,,,,,,,,,,,
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,110869,,,,,,,,49259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39170,,17.8380677,,,,,,,,72.5765063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4825990
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,101591,,,117066,,,,,,,,,,,,,,,,,,,,,46902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9481366,,,9.5134004,,,,,,,,,,,,,,,,,,,,,74.1161376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1915928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,,112936,,,,,,,,,,,,,,,,,,,,,,,,64612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1013848,,,,,,,,,,,,,,,,,,,,,,,,61.9054461,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,101251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3331437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862610,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Production Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6023034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862610,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Production Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,,77839,,,,,,,,,,,,,,,,,,,,,,,,101007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6740911,,,,,,,,,,,,,,,,,,,,,,,,29.3528763,,,,,,,,,,,,,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,26969,,,18793,,,19236,,,15674,,,13058,,,30292,,,121048,,,44562,,,29142,,,22522,,,16910,,,14977,,,12789,,,30199,,,90169,,,32874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5965895,,,89.9192371,,,89.6297360,,,91.5777998,,,92.9348086,,,83.4797216,,,3.1915928,,,75.4846987,,,84.1949276,,,87.8986332,,,90.8966299,,,91.9143087,,,93.1330675,,,83.6470757,,,41.1873138,,,82.3797757,,,,,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0172786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,,19232,,,14364,,,15981,,,11870,,,11034,,,21775,,,71474,,,18905,,,,,,,,,,,,12248,,,11583,,,17591,,,72268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6297360,,,92.2448203,,,91.3351936,,,93.5685145,,,94.0376321,,,88.2550174,,,56.8099848,,,89.8715578,,,,,,,,,,,,93.4068013,,,93.7421047,,,90.5279576,,,56.5826603,,,,,,,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,22379,20982,,,,21358,51975,,62905,12851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9525,87.9850640,88.7433193,,,,88.4908068,70.9263207,,63.5478045,93.0830039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8196814
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,34387,,,49797,,,49951,,,37660,,,31477,,,70397,,,,,,76690,,,,,,57383,,,,,,35662,,,30943,,,75118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4109415,,,71.9798416,,,71.9798416,,,79.4751328,,,82.9381616,,,57.6946774,,,,,,52.4476185,,,,,,67.1125395,,,,,,80.5501725,,,83.2493822,,,54.1246150,,,,,,,,,,,,,,,,,,,,,,,,,
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7060426,,,,,,,,,,,,,,,,,,,
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,38146,,,33416,,,39156,,,27084,,,24972,,,41809,,,104914,,,43006,,,,,,,,,,,,27650,,,23180,,,52421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2815054,,,81.8334533,,,78.4825990,,,85.4043578,,,86.5233044,,,77.0311313,,,25.4603297,,,76.4889836,,,,,,,,,,,,85.0225065,,,87.5451435,,,70.7220669,,,,,,,,,,,,,,,,,,,,,,,,
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,62555,,,,72743,,,,28249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19458,,63.7147595,,,,55.8902921,,,,84.8614274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5284491
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,100459,,,106783,,,118760,,,99228,,,,,,,,,,,,,,,106833,,,,,,,,,98400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0146620,,,23.1211380,,,6.9529361,,,32.1061359,,,,,,,,,,,,,,,23.1211380,,,,,,,,,32.3435843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,112863,,,120815,,,105316,,,84608,,,,,,,,,,,,,,,,,,,,,,,,108905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1013848,,,3.3597312,,,25.0367211,,,45.9187639,,,,,,,,,,,,,,,,,,,,,,,,20.3613489,,,,,,,,,,,,,,,,,,,,,,,,,,,
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9780390,,,,,,,,,,,,,,,,,,,,,,,,,,,
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,97329,,,,,,,,99914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5099087,,,,,,,,31.5015186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628191610,"Modern Education Society's College of Engineering, Pune",Automation and Robotics,,,,,,,,,,,,,,74506,,,,,,73722,,,58172,,,91898,,,,,,,,,,,,,,,,,,69330,,,55675,,,118780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1780657,,,,,,54.9125550,,,66.4465439,,,39.4196471,,,,,,,,,,,,,,,,,,58.8006082,,,68.2985361,,,6.9529361,,,,,,,,,,,,,,,,,,,,,,,,,
628191610,"Modern Education Society's College of Engineering, Pune",Automation and Robotics,,,,,,,,,,,72242,,,,,,,,,,,,,,,,,,,,,41547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5826603,,,,,,,,,,,,,,,,,,,,,77.0666918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628191610,"Modern Education Society's College of Engineering, Pune",Automation and Robotics,,,,,,,,,,,,,,,95588,,,,,,35956,,,34679,,,62245,,,,,,,,,,,,,,,,,,68174,,,49808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6983743,,,,,,80.4540499,,,81.0304563,,,63.7783399,,,,,,,,,,,,,,,,,,59.5292331,,,71.9798416,,,,,,,,,,,,,,,,,,,,,,,,,,,
628191610,"Modern Education Society's College of Engineering, Pune",Automation and Robotics,,78033,,,,,,,,49683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28216,,51.2600953,,,,,,,,72.4718017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8614274
628224510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,15486,,36909,,18337,,,,8419,,,10821,,,9339,,,10855,,,9114,,,8393,,,19046,,,59644,,,15029,,,15419,,,15022,,,12433,,,10332,,,8635,,,21624,,,92699,,,26872,,,,,,86498,,,,,,,,,,,5940,,91.6047864,,79.8656107,,90.1214727,,,,95.3789279,,,94.1471246,,,94.9082722,,,94.0838243,,,95.0419966,,,95.3875689,,,89.7480201,,,65.5958943,,,91.9020534,,,91.6180999,,,91.9020534,,,93.2859511,,,94.4180465,,,95.2920027,,,88.3304859,,,38.6417086,,,85.6064920,,,,,,44.6471616,,,,,,,,,,,96.6737739
628224610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Information Technology,,15910,,,,19394,,,,9532,,,15084,,,10418,,,,,,9797,,,9242,,,16967,,,82445,,,17105,,,,,,17468,,,,,,11124,,,9127,,,23253,,,94659,,,27248,,,,,,,,,,,,,,,,,6528,,91.4761117,,,,89.5284491,,,,94.8196814,,,91.8979281,,,94.3362575,,,,,,94.6532277,,,94.9538024,,,90.8966299,,,48.1419882,,,90.8078665,,,,,,90.5879529,,,,,,93.9682991,,,95.0419966,,,87.4840478,,,35.9780390,,,85.2528023,,,,,,,,,,,,,,,,,96.3841754
628229310,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,,65024,,,,,,,,58027,,,111885,,,57048,,,57579,,,61097,,,54975,,,68446,,,,,,88196,,,,,,,,,,,,74221,,,54227,,,78808,,,,,,,,,,,,,,,,,,,,,,,35123,,61.8814494,,,,,,,,66.5894149,,,16.7412669,,,67.2875491,,,66.8137813,,,64.4979119,,,68.7024004,,,59.4192464,,,,,,42.7946749,,,,,,,,,,,,54.5241174,,,69.3404295,,,51.1072039,,,,,,,,,,,,,,,,,,,,,,,80.8718313
628237210,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,31917,,82820,,46264,,,,19222,,,22298,,,22915,,,26790,,,21178,,,19198,,,35945,,,,,,36265,,,40955,,,24512,,,,,,19988,,,18020,,,44276,,,,,,44849,,,,,,,,,,,,,,,,,14502,,82.6733861,,47.8470482,,74.2260244,,,,89.6297360,,,88.0249580,,,87.6299679,,,85.6396122,,,88.5953918,,,89.6297360,,,80.5336015,,,,,,80.3744535,,,77.6049916,,,86.8356112,,,,,,89.2369593,,,90.3376471,,,75.5619344,,,,,,75.1821980,,,,,,,,,,,,,,,,,92.2149174
628246610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Instrumentation Engineering,,,,,,,,,,62022,,,,,,93733,,,82094,,,93789,,,74881,,,95134,,,,,,109252,,,,,,70175,,,,,,108259,,,72423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0075195,,,,,,37.5478565,,,48.2193247,,,36.7166438,,,54.1664697,,,35.8351101,,,,,,20.1763116,,,,,,57.6946774,,,,,,21.5067519,,,56.3628587,,,,,,,,,,,,,,,,,,,,,,,,,,
628299510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Artificial Intelligence and Data Science,,23227,,,,25873,41938,,,12639,,,18343,,,12533,,,13227,,,13308,,,12233,,,22804,,,92154,,,20648,,,21383,,,22037,,,17491,,,15013,,,13830,,,30643,,,,,,28148,,,,,,,,,,,,,,,,,10050,,87.4840478,,,,86.0140851,76.9900203,,,93.1714502,,,90.1214727,,,93.1795623,,,92.8626955,,,92.8198061,,,93.4068013,,,87.6520385,,,39.3128682,,,88.9568225,,,88.4908068,,,88.1374722,,,90.5561883,,,91.9020534,,,92.5536970,,,83.3246679,,,,,,84.8685155,,,,,,,,,,,,,,,,,94.5135505
